IR	Green	Red	Blue	ACCx	ACCy	ACCz	HR_bpm	HRV
13965	62491	21341	38334	3552	8888	-14352	75.42	24.5
13964	62519	21359	38347	3388	8900	-14348	75.42	24.5
13957	62513	21359	38353	3388	8900	-14348	75.42	24.5
13956	62502	21398	38346	3444	8904	-14280	75.42	24.5
13949	62489	21405	38336	3444	8904	-14280	75.42	24.5
13923	62467	21393	38336	3368	8872	-14352	75.42	24.5
13944	62454	21379	38309	3368	8872	-14352	75.42	24.5
13903	62427	21381	38321	3356	8892	-14348	75.42	24.5
13911	62412	21385	38313	3356	8892	-14348	75.42	24.5
13859	62412	21345	38295	3288	9084	-14348	75.42	24.5
13870	62406	21350	38306	3288	9084	-14348	75.42	24.5
13833	62405	21320	38302	3376	8984	-14444	75.42	24.5
13860	62393	21304	38298	3376	8984	-14444	75.42	24.5
13842	62405	21303	38301	3356	8968	-14432	75.42	24.5
13828	62400	21253	38287	3356	8968	-14432	75.42	24.5
13789	62380	21205	38265	3392	8932	-14308	75.42	24.5
13746	62368	21162	38296	3392	8932	-14308	75.42	24.5
13642	62375	21091	38288	3420	8948	-14320	75.42	24.5
13605	62349	21035	38289	3420	8948	-14320	75.42	24.5
13580	62340	21041	38294	3416	9032	-14404	75.42	24.5
13542	62341	20990	38276	3416	9032	-14404	75.42	24.5
13526	62336	20993	38273	3440	8836	-14352	75.42	24.5
13511	62322	20963	38280	3440	8836	-14352	75.42	24.5
13533	62322	20967	38265	3488	9056	-14488	75.42	24.5
13528	62326	20969	38273	3488	9056	-14488	75.42	24.5
13516	62335	20982	38277	3428	8932	-14244	75.42	24.5
13501	62347	20949	38282	3428	8932	-14244	75.42	24.5
13483	62331	20969	38284	3372	8900	-14328	75.42	24.5
13482	62333	20964	38276	3372	8900	-14328	75.42	24.5
13464	62340	20965	38277	3416	8984	-14308	75.42	24.5
13486	62341	20948	38280	3416	8984	-14308	75.42	24.5
13491	62338	20954	38275	3388	9012	-14336	75.42	24.5
13491	62342	20944	38280	3388	9012	-14336	75.42	24.5
13515	62343	20946	38282	3472	8828	-14252	75.42	24.5
13524	62371	20963	38286	3472	8828	-14252	75.42	24.5
13506	62363	20963	38287	3408	8960	-14324	75.42	24.5
13527	62370	20945	38288	3408	8960	-14324	75.42	24.5
13494	62377	20910	38296	3476	8872	-14212	75.42	24.5
13482	62402	20901	38301	3476	8872	-14212	75.21	24.5
13495	62407	20915	38316	3364	8888	-14224	75.21	24.5
13461	62420	20901	38320	3364	8888	-14224	75.21	24.5
13447	62397	20893	38318	3500	8876	-14364	75.21	24.5
13416	62394	20888	38308	3500	8876	-14364	75.21	24.5
13379	62398	20881	38297	3396	8964	-14300	75.21	24.5
13358	62352	20865	38291	3396	8964	-14300	75.21	24.5
13359	62317	20841	38289	3436	8928	-14308	75.21	24.5
13301	62305	20793	38268	3436	8928	-14308	75.21	24.5
13272	62294	20774	38263	3464	8940	-14340	75.21	24.5
13266	62294	20737	38256	3464	8940	-14340	75.21	24.5
13227	62255	20690	38243	3536	8892	-14340	75.21	24.5
13200	62252	20690	38242	3536	8892	-14340	75.21	24.5
13208	62239	20662	38227	3428	8968	-14332	75.21	24.5
13225	62219	20685	38231	3428	8968	-14332	75.21	24.5
13202	62217	20645	38216	3436	8912	-14436	75.21	24.5
13152	62205	20636	38225	3436	8912	-14436	75.21	24.5
13132	62193	20615	38235	3436	8964	-14380	75.21	24.5
13143	62204	20582	38207	3436	8964	-14380	75.21	24.5
13130	62176	20579	38218	3484	8996	-14236	75.21	24.5
13120	62183	20592	38219	3484	8996	-14236	75.21	24.5
13123	62169	20584	38206	3488	8876	-14364	75.21	24.5
13131	62149	20589	38197	3488	8876	-14364	75.21	24.5
13130	62167	20572	38195	3468	8988	-14232	75.21	24.5
13116	62161	20577	38210	3468	8988	-14232	75.21	24.5
13138	62129	20587	38196	3428	8932	-14412	75.21	24.5
13129	62136	20593	38187	3428	8932	-14412	75.21	24.5
13136	62149	20569	38192	3472	8968	-14316	75.21	24.5
13149	62164	20606	38203	3472	8968	-14316	75.21	24.5
13119	62168	20579	38191	3272	8996	-14360	75.21	24.5
13136	62181	20575	38214	3272	8996	-14360	75.21	24.5
13130	62174	20582	38199	3380	9012	-14104	75.21	24.5
13148	62174	20591	38213	3380	9012	-14104	75.21	24.5
13128	62171	20570	38192	3456	9000	-14420	75.21	24.5
13133	62194	20576	38228	3456	9000	-14420	75.21	24.5
13130	62174	20568	38209	3432	9000	-14344	75.21	24.5
13116	62185	20570	38203	3432	9000	-14344	75.21	24.5
13121	62189	20568	38213	3384	9012	-14428	75.21	24.5
13126	62196	20549	38216	3384	9012	-14428	75.21	24.5
13112	62204	20535	38219	3444	9004	-14404	75.21	24.5
13110	62227	20556	38217	3444	9004	-14404	75.21	24.5
13159	62218	20535	38229	3396	8924	-14284	75.21	24.5
13142	62239	20549	38222	3396	8924	-14284	75.21	24.5
13137	62230	20573	38209	3432	8956	-14384	75.21	24.5
13107	62223	20577	38217	3432	8956	-14384	75.21	24.5
13072	62174	20540	38208	3576	9028	-14388	75.21	24.5
13045	62169	20522	38203	3576	9028	-14388	75.21	24.5
13015	62136	20505	38193	3412	8868	-14356	75.21	24.5
13030	62115	20475	38185	3412	8868	-14356	75.21	24.5
12985	62121	20434	38183	3436	8912	-14364	75.21	24.5
12938	62126	20398	38161	3436	8912	-14364	75.00	33.9
12906	62087	20377	38164	3456	8956	-14300	75.00	33.9
12899	62095	20363	38169	3456	8956	-14300	75.00	33.9
12832	62064	20314	38160	3476	8940	-14364	75.00	33.9
12806	62068	20291	38161	3476	8940	-14364	75.00	33.9
12773	62062	20276	38141	3568	8988	-14456	75.00	33.9
12781	62034	20266	38130	3568	8988	-14456	75.00	33.9
12731	62026	20271	38132	3408	9008	-14424	75.00	33.9
12737	62033	20243	38144	3408	9008	-14424	75.00	33.9
12701	62032	20233	38123	3416	8996	-14312	75.00	33.9
12684	62021	20209	38135	3416	8996	-14312	75.00	33.9
12681	62012	20204	38121	3448	8968	-14364	75.00	33.9
12681	62026	20208	38133	3448	8968	-14364	75.00	33.9
12700	61993	20220	38126	3408	8984	-14340	75.00	33.9
12695	62003	20208	38118	3408	8984	-14340	75.00	33.9
12694	62025	20219	38116	3496	8956	-14292	75.00	33.9
12664	61997	20187	38114	3496	8956	-14292	75.00	33.9
12643	62006	20180	38119	3428	8996	-14392	75.00	33.9
12647	62011	20189	38122	3428	8996	-14392	75.00	33.9
12671	62007	20223	38132	3396	8908	-14436	75.00	33.9
12657	62012	20214	38123	3396	8908	-14436	75.00	33.9
12643	62011	20200	38131	3332	9032	-14352	75.00	33.9
12647	62016	20228	38134	3332	9032	-14352	75.00	33.9
12648	62021	20202	38113	3364	8912	-14428	75.00	33.9
12661	62029	20197	38110	3364	8912	-14428	75.00	33.9
12652	62028	20198	38126	3452	9012	-14456	75.00	33.9
12603	62025	20175	38152	3452	9012	-14456	75.00	33.9
12591	62037	20170	38132	3456	8956	-14384	75.00	33.9
12609	62062	20194	38135	3456	8956	-14384	75.00	33.9
12614	62066	20195	38140	3420	8972	-14316	75.00	33.9
12594	62064	20205	38146	3420	8972	-14316	75.00	33.9
12572	62055	20207	38148	3492	8908	-14328	75.00	33.9
12590	62061	20217	38148	3492	8908	-14328	75.00	33.9
12561	62025	20250	38136	3420	8988	-14224	75.00	33.9
12527	62001	20202	38132	3420	8988	-14224	75.00	33.9
12511	61979	20185	38126	3520	8940	-14436	75.00	33.9
12484	61957	20166	38106	3520	8940	-14436	75.00	33.9
12461	61952	20169	38095	3376	9012	-14224	75.00	33.9
12412	61942	20141	38099	3376	9012	-14224	75.00	33.9
12409	61949	20110	38089	3480	8972	-14336	75.00	33.9
12375	61938	20078	38076	3480	8972	-14336	75.00	33.9
12415	61901	20094	38079	3392	8928	-14384	75.00	33.9
12350	61922	20076	38100	3392	8928	-14384	75.00	33.9
12366	61929	20049	38080	3344	9060	-14260	75.00	33.9
12311	61898	20005	38086	3344	9060	-14260	75.00	33.9
12324	61901	20025	38066	3420	9040	-14332	75.00	33.9
12322	61881	20022	38074	3420	9040	-14332	75.00	33.9
12313	61883	19992	38059	3432	8936	-14424	75.00	33.9
12277	61884	19987	38087	3432	8936	-14424	75.00	33.9
12274	61879	19967	38067	3420	8936	-14288	75.00	33.9
12234	61885	19961	38063	3420	8936	-14288	75.42	30.8
12247	61895	19968	38063	3416	8928	-14384	75.42	30.8
12271	61874	19966	38077	3416	8928	-14384	75.42	30.8
12243	61868	19974	38047	3356	8940	-14264	75.42	30.8
12275	61881	19977	38067	3356	8940	-14264	75.42	30.8
12280	61911	19965	38062	3512	8980	-14276	75.42	30.8
12241	61920	19955	38078	3512	8980	-14276	75.42	30.8
12247	61908	19935	38089	3404	9020	-14292	75.42	30.8
12253	61920	19958	38092	3404	9020	-14292	75.42	30.8
12246	61935	19956	38084	3328	9024	-14316	75.42	30.8
12284	61931	19953	38082	3328	9024	-14316	75.42	30.8
12279	61950	19992	38098	3380	8960	-14348	75.42	30.8
12282	61947	19977	38094	3380	8960	-14348	75.42	30.8
12272	61945	19956	38096	3476	9008	-14348	75.42	30.8
12269	61971	19969	38105	3476	9008	-14348	75.42	30.8
12277	61992	19984	38093	3396	9048	-14288	75.42	30.8
12274	61987	19965	38118	3396	9048	-14288	75.42	30.8
12288	62019	20028	38128	3436	8876	-14324	75.42	30.8
12304	62006	20003	38126	3436	8876	-14324	75.42	30.8
12309	62013	19998	38125	3436	8872	-14308	75.42	30.8
12267	61998	20024	38120	3436	8872	-14308	75.42	30.8
12267	61994	20085	38123	3416	8904	-14320	75.42	30.8
12281	61972	20042	38119	3416	8904	-14320	75.42	30.8
12260	61950	20038	38106	3508	8992	-14356	75.42	30.8
12248	61937	20002	38091	3508	8992	-14356	75.42	30.8
12215	61938	19993	38094	3476	9036	-14396	75.42	30.8
12201	61917	19995	38112	3476	9036	-14396	75.42	30.8
12208	61897	19960	38101	3392	9024	-14304	75.42	30.8
12200	61914	19972	38091	3392	9024	-14304	75.42	30.8
12191	61903	19963	38087	3444	8928	-14272	75.42	30.8
12174	61903	19958	38085	3444	8928	-14272	75.42	30.8
12180	61909	19954	38069	3332	8920	-14448	75.42	30.8
12178	61903	19960	38093	3332	8920	-14448	75.42	30.8
12182	61885	19932	38087	3384	8968	-14216	75.42	30.8
12163	61900	19944	38085	3384	8968	-14216	75.42	30.8
12181	61905	19945	38096	3364	8924	-14200	75.42	30.8
12174	61905	19923	38074	3364	8924	-14200	75.42	30.8
12159	61893	19925	38085	3448	8924	-14312	75.42	30.8
12148	61892	19895	38105	3448	8924	-14312	75.42	30.8
12168	61907	19902	38082	3508	8992	-14436	75.42	30.8
12161	61920	19904	38089	3508	8992	-14436	75.42	30.8
12185	61912	19910	38092	3388	8960	-14408	75.42	30.8
12137	61917	19901	38091	3388	8960	-14408	75.42	30.8
12178	61939	19892	38100	3420	8940	-14352	75.42	30.8
12169	61930	19892	38096	3420	8940	-14352	75.42	30.8
12160	61966	19901	38101	3348	8944	-14288	75.42	30.8
12200	61950	19899	38109	3348	8944	-14288	75.42	30.8
12228	61939	19904	38109	3436	8928	-14356	75.42	30.8
12227	61990	19884	38133	3436	8928	-14356	75.42	30.8
12245	61988	19902	38125	3476	8940	-14424	75.42	30.8
12231	61998	19915	38131	3476	8940	-14424	76.06	32.4
12246	61994	19941	38147	3412	8948	-14408	76.06	32.4
12291	62034	19931	38132	3412	8948	-14408	76.06	32.4
12298	62030	19941	38141	3488	8896	-14376	76.06	32.4
12287	62054	19913	38166	3488	8896	-14376	76.06	32.4
12295	62059	19913	38154	3504	9028	-14356	76.06	32.4
12310	62092	19887	38154	3504	9028	-14356	76.06	32.4
12298	62091	19884	38188	3496	8948	-14436	76.06	32.4
12321	62124	19876	38188	3496	8948	-14436	76.06	32.4
12313	62137	19904	38187	3476	8908	-14356	76.06	32.4
12336	62130	19921	38191	3476	8908	-14356	76.06	32.4
12354	62133	19946	38193	3464	8932	-14304	76.06	32.4
12360	62110	19968	38170	3464	8932	-14304	76.06	32.4
12354	62113	19998	38191	3428	8940	-14316	76.06	32.4
12345	62098	19973	38200	3428	8940	-14316	76.06	32.4
12332	62101	19952	38178	3472	8956	-14336	76.06	32.4
12348	62105	19953	38188	3472	8956	-14336	76.06	32.4
12335	62120	19958	38187	3388	8928	-14444	76.06	32.4
12334	62105	19921	38187	3388	8928	-14444	76.06	32.4
12301	62090	19930	38189	3496	8952	-14364	76.06	32.4
12319	62106	19913	38191	3496	8952	-14364	76.06	32.4
12288	62139	19913	38222	3472	9032	-14248	76.06	32.4
12284	62112	19887	38209	3472	9032	-14248	76.06	32.4
12304	62138	19914	38197	3496	8988	-14360	76.06	32.4
12312	62134	19883	38215	3496	8988	-14360	76.06	32.4
12293	62133	19895	38211	3340	8956	-14264	76.06	32.4
12288	62130	19892	38212	3340	8956	-14264	76.06	32.4
12284	62151	19863	38198	3428	8956	-14284	76.06	32.4
12293	62163	19900	38212	3428	8956	-14284	76.06	32.4
12324	62160	19880	38223	3392	8908	-14368	76.06	32.4
12334	62157	19874	38235	3392	8908	-14368	76.06	32.4
12288	62184	19865	38238	3368	9040	-14304	76.06	32.4
12318	62188	19882	38234	3368	9040	-14304	76.06	32.4
12357	62195	19897	38251	3464	9004	-14400	76.06	32.4
12348	62220	19916	38244	3464	9004	-14400	76.06	32.4
12347	62204	19920	38257	3456	8864	-14372	76.06	32.4
12366	62212	19914	38260	3456	8864	-14372	76.06	32.4
12395	62245	19917	38279	3344	8952	-14336	76.06	32.4
12394	62247	19927	38266	3344	8952	-14336	76.06	32.4
12394	62280	19926	38266	3436	9024	-14204	76.06	32.4
12379	62263	19921	38278	3436	9024	-14204	76.06	32.4
12422	62299	19929	38258	3528	8880	-14464	76.06	32.4
12419	62293	19939	38291	3528	8880	-14464	76.06	32.4
12401	62311	19937	38310	3472	8988	-14408	76.06	32.4
12442	62332	19969	38304	3472	8988	-14408	76.06	32.4
12445	62329	19943	38291	3324	8904	-14380	76.06	32.4
12444	62358	19967	38308	3324	8904	-14380	76.06	32.4
12460	62382	19963	38308	3388	8944	-14348	76.06	32.4
12432	62398	19938	38317	3388	8944	-14348	76.06	32.4
12431	62432	19961	38342	3508	8980	-14284	76.06	32.4
12478	62424	19966	38336	3508	8980	-14284	75.63	38.1
12498	62439	19961	38343	3380	8900	-14280	75.63	38.1
12487	62469	19950	38345	3380	8900	-14280	75.63	38.1
12457	62455	19944	38358	3444	8952	-14184	75.63	38.1
12481	62469	19994	38361	3444	8952	-14184	75.63	38.1
12522	62450	20032	38377	3372	8960	-14308	75.63	38.1
12525	62464	20058	38368	3372	8960	-14308	75.63	38.1
12513	62452	20048	38374	3548	8964	-14364	75.63	38.1
12465	62466	20027	38352	3548	8964	-14364	75.63	38.1
12459	62461	19996	38372	3532	8876	-14308	75.63	38.1
12458	62457	19943	38351	3532	8876	-14308	75.63	38.1
12418	62442	19943	38358	3332	9040	-14392	75.63	38.1
12420	62436	19961	38382	3332	9040	-14392	75.63	38.1
12424	62456	19955	38365	3328	8988	-14216	75.63	38.1
12428	62461	19955	38364	3328	8988	-14216	75.63	38.1
12416	62460	19956	38379	3444	8884	-14256	75.63	38.1
12407	62466	19947	38383	3444	8884	-14256	75.63	38.1
12412	62477	19973	38379	3372	8956	-14452	75.63	38.1
12396	62482	19950	38388	3372	8956	-14452	75.63	38.1
12409	62479	19948	38394	3392	9020	-14408	75.63	38.1
12419	62478	19954	38380	3392	9020	-14408	75.63	38.1
12403	62488	19943	38394	3420	8908	-14372	75.63	38.1
12407	62489	19977	38402	3420	8908	-14372	75.63	38.1
12427	62491	19921	38411	3532	9000	-14360	75.63	38.1
12397	62509	19944	38394	3532	9000	-14360	75.63	38.1
12397	62510	19952	38395	3536	8940	-14340	75.63	38.1
12429	62520	19966	38414	3536	8940	-14340	75.63	38.1
12422	62534	19953	38406	3444	8988	-14328	75.63	38.1
12430	62551	19951	38422	3444	8988	-14328	75.63	38.1
12408	62551	19974	38419	3376	8876	-14312	75.63	38.1
12465	62568	19959	38428	3376	8876	-14312	75.63	38.1
12439	62595	19965	38433	3384	8924	-14440	75.63	38.1
12444	62591	19973	38429	3384	8924	-14440	75.63	38.1
12434	62589	19956	38428	3464	8924	-14280	75.63	38.1
12463	62633	19977	38467	3464	8924	-14280	75.63	38.1
12468	62628	19986	38464	3444	8948	-14240	75.63	38.1
12480	62647	19991	38473	3444	8948	-14240	75.63	38.1
12473	62642	19973	38465	3424	8996	-14412	75.63	38.1
12476	62663	19986	38470	3424	8996	-14412	75.63	38.1
12475	62672	19967	38480	3400	8972	-14396	75.63	38.1
12488	62679	19973	38503	3400	8972	-14396	75.63	38.1
12500	62696	19969	38486	3364	8968	-14368	75.63	38.1
12471	62727	19971	38504	3364	8968	-14368	75.63	38.1
12493	62720	19989	38497	3448	9024	-14372	75.63	38.1
12509	62733	19983	38500	3448	9024	-14372	75.63	38.1
12497	62752	19991	38505	3420	8920	-14380	75.63	38.1
12531	62767	20028	38512	3420	8920	-14380	75.63	38.1
12538	62730	20069	38526	3488	8900	-14312	75.63	38.1
12556	62758	20109	38519	3488	8900	-14312	75.63	38.1
12540	62736	20094	38515	3380	9012	-14352	75.63	38.1
12560	62729	20094	38504	3380	9012	-14352	75.00	38.1
12554	62732	20095	38530	3496	8988	-14388	75.00	38.1
12526	62714	20038	38512	3496	8988	-14388	75.00	38.1
12525	62709	20026	38515	3496	9008	-14376	75.00	38.1
12525	62722	20044	38509	3496	9008	-14376	75.00	38.1
12529	62711	20047	38506	3440	8912	-14196	75.00	38.1
12543	62708	20051	38511	3440	8912	-14196	75.00	38.1
12535	62727	20032	38508	3472	8832	-14408	75.00	38.1
12523	62738	20032	38535	3472	8832	-14408	75.00	38.1
12520	62724	20053	38525	3456	8972	-14192	75.00	38.1
12558	62724	20051	38520	3456	8972	-14192	75.00	38.1
12550	62731	20064	38515	3400	9012	-14428	75.00	38.1
12562	62735	20076	38524	3400	9012	-14428	75.00	38.1
12521	62738	20058	38519	3344	8992	-14476	75.00	38.1
12548	62727	20072	38519	3344	8992	-14476	75.00	38.1
12541	62750	20050	38523	3448	8980	-14388	75.00	38.1
12524	62749	20040	38530	3448	8980	-14388	75.00	38.1
12568	62766	20082	38531	3396	8904	-14340	75.00	38.1
12597	62759	20079	38521	3396	8904	-14340	75.00	38.1
12610	62782	20061	38550	3432	8924	-14408	75.00	38.1
12584	62772	20091	38540	3432	8924	-14408	75.00	38.1
12606	62768	20096	38560	3348	8936	-14420	75.00	38.1
12588	62783	20087	38548	3348	8936	-14420	75.00	38.1
12618	62807	20119	38547	3540	8936	-14396	75.00	38.1
12620	62819	20091	38571	3540	8936	-14396	75.00	38.1
12662	62805	20111	38554	3456	9000	-14380	75.00	38.1
12651	62818	20119	38558	3456	9000	-14380	75.00	38.1
12661	62840	20135	38577	3424	8996	-14284	75.00	38.1
12662	62842	20135	38583	3424	8996	-14284	75.00	38.1
12714	62854	20144	38592	3460	8940	-14232	75.00	38.1
12697	62866	20136	38586	3460	8940	-14232	75.00	38.1
12692	62879	20156	38593	3412	8984	-14388	75.00	38.1
12714	62881	20160	38591	3412	8984	-14388	75.00	38.1
12745	62892	20132	38591	3364	8928	-14320	75.00	38.1
12717	62914	20163	38612	3364	8928	-14320	75.00	38.1
12753	62926	20168	38618	3436	8996	-14372	75.00	38.1
12766	62934	20193	38621	3436	8996	-14372	75.00	38.1
12770	62957	20221	38614	3460	8940	-14460	75.00	38.1
12794	62948	20237	38616	3460	8940	-14460	75.00	38.1
12793	62953	20255	38629	3352	9036	-14412	75.00	38.1
12830	62945	20287	38626	3352	9036	-14412	75.00	38.1
12802	62930	20283	38629	3412	9068	-14440	75.00	38.1
12811	62911	20283	38618	3412	9068	-14440	75.00	38.1
12789	62906	20255	38624	3412	9052	-14396	75.00	38.1
12798	62926	20246	38613	3412	9052	-14396	75.00	38.1
12774	62914	20236	38636	3420	8904	-14512	75.00	38.1
12751	62905	20239	38629	3420	8904	-14512	75.00	38.1
12768	62909	20227	38628	3436	9060	-14280	75.00	38.1
12767	62931	20233	38624	3436	9060	-14280	75.00	38.1
12745	62909	20237	38633	3444	8944	-14256	75.00	38.1
12755	62923	20231	38618	3444	8944	-14256	75.00	33.2
12756	62915	20232	38635	3512	8936	-14264	75.00	33.2
12783	62894	20230	38624	3512	8936	-14264	75.00	33.2
12763	62930	20247	38619	3428	8968	-14428	75.00	33.2
12776	62913	20256	38645	3428	8968	-14428	75.00	33.2
12783	62895	20260	38625	3444	8932	-14308	75.00	33.2
12781	62925	20229	38613	3444	8932	-14308	75.00	33.2
12760	62922	20244	38644	3516	9000	-14404	75.00	33.2
12777	62926	20254	38645	3516	9000	-14404	75.00	33.2
12792	62927	20257	38648	3464	8968	-14388	75.00	33.2
12801	62939	20275	38640	3464	8968	-14388	75.00	33.2
12832	62951	20297	38641	3484	8932	-14364	75.00	33.2
12854	62960	20299	38639	3484	8932	-14364	75.00	33.2
12867	62942	20293	38656	3444	8960	-14268	75.00	33.2
12863	62958	20296	38647	3444	8960	-14268	75.00	33.2
12849	62989	20305	38652	3392	8900	-14172	75.00	33.2
12901	63004	20313	38651	3392	8900	-14172	75.00	33.2
12925	63017	20331	38665	3372	9008	-14208	75.00	33.2
12927	63003	20332	38662	3372	9008	-14208	75.00	33.2
12922	63013	20347	38696	3436	9060	-14428	75.00	33.2
12946	63023	20335	38683	3436	9060	-14428	75.00	33.2
12963	63027	20355	38705	3396	8952	-14328	75.00	33.2
12966	63049	20331	38691	3396	8952	-14328	75.00	33.2
13014	63051	20359	38701	3420	9032	-14316	75.00	33.2
12978	63058	20364	38700	3420	9032	-14316	75.00	33.2
12957	63087	20354	38709	3384	8960	-14284	75.00	33.2
12984	63082	20357	38712	3384	8960	-14284	75.00	33.2
13023	63078	20395	38719	3472	8968	-14356	75.00	33.2
13050	63111	20397	38725	3472	8968	-14356	75.00	33.2
13057	63140	20404	38745	3332	9012	-14312	75.00	33.2
13073	63138	20432	38733	3332	9012	-14312	75.00	33.2
13066	63108	20465	38733	3384	9040	-14244	75.00	33.2
13120	63143	20492	38729	3384	9040	-14244	75.00	33.2
13111	63130	20526	38730	3412	9040	-14212	75.00	33.2
13178	63110	20537	38734	3412	9040	-14212	75.00	33.2
13115	63128	20516	38726	3440	8916	-14368	75.00	33.2
13145	63104	20522	38729	3440	8916	-14368	75.00	33.2
13142	63094	20516	38723	3368	9040	-14416	75.00	33.2
13133	63076	20508	38731	3368	9040	-14416	75.00	33.2
13155	63067	20514	38721	3460	8960	-14312	75.00	33.2
13123	63082	20517	38715	3460	8960	-14312	75.00	33.2
13137	63085	20525	38725	3424	8996	-14340	75.00	33.2
13124	63074	20495	38728	3424	8996	-14340	75.00	33.2
13157	63098	20525	38722	3416	8960	-14348	75.00	33.2
13144	63076	20529	38733	3416	8960	-14348	75.00	33.2
13110	63108	20514	38724	3412	9016	-14336	75.00	33.2
13134	63080	20507	38733	3412	9016	-14336	75.00	33.2
13160	63081	20504	38718	3412	8892	-14512	75.00	33.2
13130	63074	20499	38729	3412	8892	-14512	75.00	33.2
13134	63072	20491	38724	3456	8904	-14392	75.00	33.2
13182	63078	20492	38705	3456	8904	-14392	73.85	32.1
13145	63078	20480	38729	3408	9000	-14300	73.85	32.1
13140	63081	20478	38736	3408	9000	-14300	73.85	32.1
13151	63104	20473	38736	3460	9036	-14232	73.85	32.1
13159	63091	20471	38756	3460	9036	-14232	73.85	32.1
13148	63096	20482	38736	3488	8932	-14224	73.85	32.1
13185	63107	20503	38730	3488	8932	-14224	73.85	32.1
13171	63115	20482	38751	3512	8884	-14252	73.85	32.1
13160	63123	20473	38759	3512	8884	-14252	73.85	32.1
13160	63125	20472	38752	3496	9012	-14308	73.85	32.1
13151	63140	20467	38764	3496	9012	-14308	73.85	32.1
13155	63146	20481	38756	3428	8832	-14396	73.85	32.1
13209	63160	20508	38752	3428	8832	-14396	73.85	32.1
13221	63155	20502	38777	3532	8944	-14372	73.85	32.1
13211	63179	20526	38782	3532	8944	-14372	73.85	32.1
13184	63171	20513	38764	3468	8924	-14404	73.85	32.1
13212	63182	20509	38774	3468	8924	-14404	73.85	32.1
13204	63204	20508	38768	3308	8996	-14248	73.85	32.1
13211	63199	20489	38778	3308	8996	-14248	73.85	32.1
13188	63205	20490	38773	3476	8876	-14228	73.85	32.1
13193	63211	20508	38791	3476	8876	-14228	73.85	32.1
13194	63208	20490	38786	3488	8968	-14348	73.85	32.1
13196	63228	20517	38804	3488	8968	-14348	73.85	32.1
13214	63244	20553	38783	3388	8928	-14168	73.85	32.1
13198	63223	20567	38798	3388	8928	-14168	73.85	32.1
13164	63225	20568	38807	3344	9060	-14476	73.85	32.1
13145	63199	20554	38782	3344	9060	-14476	73.85	32.1
13138	63172	20558	38804	3488	8912	-14196	73.85	32.1
13125	63181	20522	38793	3488	8912	-14196	73.85	32.1
13113	63171	20504	38781	3536	8988	-14340	73.85	32.1
13094	63153	20474	38784	3536	8988	-14340	73.85	32.1
13065	63159	20495	38788	3516	8984	-14444	73.85	32.1
13047	63158	20473	38788	3516	8984	-14444	73.85	32.1
13024	63181	20451	38798	3480	8952	-14348	73.85	32.1
13011	63154	20424	38795	3480	8952	-14348	73.85	32.1
13015	63143	20432	38776	3532	9028	-14260	73.85	32.1
13011	63147	20424	38793	3532	9028	-14260	73.85	32.1
12975	63148	20417	38790	3368	8932	-14400	73.85	32.1
12972	63139	20403	38773	3368	8932	-14400	73.85	32.1
12906	63128	20371	38769	3520	8876	-14360	73.85	32.1
12924	63121	20377	38766	3520	8876	-14360	73.85	32.1
12918	63121	20353	38777	3464	9028	-14324	73.85	32.1
12893	63137	20363	38771	3464	9028	-14324	73.85	32.1
12895	63114	20338	38769	3520	8956	-14284	73.85	32.1
12906	63125	20374	38778	3520	8956	-14284	73.85	32.1
12929	63137	20386	38769	3488	9032	-14220	73.85	32.1
12908	63134	20375	38788	3488	9032	-14220	73.85	32.1
12917	63137	20376	38762	3380	8984	-14296	73.85	32.1
12926	63148	20369	38791	3380	8984	-14296	73.85	32.1
12899	63149	20349	38777	3444	9072	-14324	73.85	32.1
12878	63172	20354	38790	3444	9072	-14324	72.97	39.4
12902	63167	20353	38787	3472	8980	-14244	72.97	39.4
12912	63181	20356	38793	3472	8980	-14244	72.97	39.4
12915	63175	20354	38790	3544	8948	-14368	72.97	39.4
12913	63154	20366	38772	3544	8948	-14368	72.97	39.4
12907	63180	20360	38807	3432	8964	-14192	72.97	39.4
12900	63185	20362	38807	3432	8964	-14192	72.97	39.4
12892	63197	20349	38795	3436	9012	-14240	72.97	39.4
12894	63209	20372	38785	3436	9012	-14240	72.97	39.4
12908	63214	20345	38795	3432	8908	-14316	72.97	39.4
12918	63220	20363	38815	3432	8908	-14316	72.97	39.4
12900	63221	20371	38809	3448	8956	-14368	72.97	39.4
12937	63225	20401	38816	3448	8956	-14368	72.97	39.4
12912	63216	20410	38818	3508	8896	-14216	72.97	39.4
12954	63203	20447	38789	3508	8896	-14216	72.97	39.4
12908	63177	20450	38796	3456	8976	-14244	72.97	39.4
12913	63170	20433	38775	3456	8976	-14244	72.97	39.4
12920	63134	20417	38788	3592	9036	-14284	72.97	39.4
12883	63140	20413	38771	3592	9036	-14284	72.97	39.4
12878	63135	20414	38767	3532	8976	-14096	72.97	39.4
12852	63117	20401	38782	3532	8976	-14096	72.97	39.4
12842	63106	20397	38768	3396	8968	-14460	72.97	39.4
12837	63113	20376	38763	3396	8968	-14460	72.97	39.4
12859	63122	20379	38772	3532	8948	-14324	72.97	39.4
12820	63104	20393	38769	3532	8948	-14324	72.97	39.4
12842	63098	20388	38773	3380	9036	-14232	72.97	39.4
12829	63085	20401	38763	3380	9036	-14232	72.97	39.4
