IR	Green	Red	Blue	ACCx	ACCy	ACCz	HR_bpm	HRV
36463	36379	61997	19720	-1920	13416	8160	63.83	77.1
36446	36386	61969	19715	-1920	13416	8160	63.83	77.1
36458	36387	61975	19715	-1848	13272	8128	63.83	77.1
36422	36385	61956	19708	-1848	13272	8128	63.83	77.1
36406	36390	61931	19719	-1780	13292	8300	63.83	77.1
36411	36388	61937	19713	-1780	13292	8300	63.83	77.1
36410	36400	61921	19727	-1848	13336	8108	63.83	77.1
36398	36421	61922	19712	-1848	13336	8108	63.83	77.1
36387	36435	61929	19744	-1904	13408	8264	63.83	77.1
36431	36445	61966	19726	-1904	13408	8264	63.83	77.1
36466	36432	61992	19733	-1812	13496	8060	63.83	77.1
36505	36438	62013	19753	-1812	13496	8060	63.83	77.1
36537	36480	62037	19761	-1704	13368	8012	63.83	77.1
36554	36493	62030	19752	-1704	13368	8012	64.17	61.4
36552	36491	62034	19755	-1780	13232	8156	64.17	61.4
36529	36499	62062	19766	-1780	13232	8156	64.17	61.4
36564	36536	62076	19747	-1832	13308	8220	64.17	61.4
36552	36525	62063	19778	-1832	13308	8220	64.17	61.4
36552	36539	62061	19752	-1816	13412	8200	64.17	61.4
36516	36555	62035	19770	-1816	13412	8200	64.17	61.4
36507	36579	62044	19784	-1804	13292	8260	64.17	61.4
36424	36570	62019	19793	-1804	13292	8260	64.17	61.4
36291	36558	61988	19770	-1752	13368	8092	64.17	61.4
36159	36558	61973	19763	-1752	13368	8092	64.17	61.4
36081	36524	61950	19767	-1760	13396	8172	64.17	61.4
36061	36493	61953	19749	-1760	13396	8172	64.17	61.4
36046	36497	61965	19758	-1928	13380	8244	64.17	61.4
36035	36460	61973	19746	-1928	13380	8244	64.17	61.4
36027	36445	61960	19732	-1872	13436	8240	64.17	61.4
35996	36441	61962	19730	-1872	13436	8240	64.17	61.4
36052	36427	61978	19733	-1856	13384	8152	64.17	61.4
36093	36427	62002	19733	-1856	13384	8152	64.17	61.4
36106	36441	62012	19719	-1964	13392	8032	64.17	61.4
36086	36432	62008	19726	-1964	13392	8032	64.17	61.4
36103	36450	62051	19726	-1796	13392	8152	64.17	61.4
36079	36438	61998	19720	-1796	13392	8152	64.17	61.4
36018	36425	61961	19714	-1908	13444	8180	64.17	61.4
36027	36441	61970	19720	-1908	13444	8180	64.17	61.4
36058	36451	61999	19725	-1824	13304	8144	64.17	61.4
36127	36437	62010	19723	-1824	13304	8144	64.17	61.4
36156	36448	62011	19725	-1864	13412	8276	64.17	61.4
36211	36454	62044	19725	-1864	13412	8276	64.17	61.4
36199	36480	62030	19738	-1796	13420	8116	64.17	61.4
36223	36475	62044	19733	-1796	13420	8116	64.17	61.4
36214	36479	62039	19737	-1704	13380	8276	64.17	61.4
36264	36488	62055	19742	-1704	13380	8276	64.17	61.4
36292	36519	62036	19739	-1784	13368	8264	64.17	61.4
36346	36512	62063	19739	-1784	13368	8264	64.17	61.4
36364	36536	62067	19772	-1840	13404	8272	64.17	61.4
36366	36541	62090	19755	-1840	13404	8272	64.17	61.4
36383	36562	62082	19777	-1960	13384	8056	64.17	61.4
36357	36584	62072	19768	-1960	13384	8056	64.17	61.4
36366	36580	62063	19767	-1864	13380	8220	64.17	61.4
36355	36596	62055	19778	-1864	13380	8220	64.17	61.4
36356	36602	62055	19774	-1836	13328	8208	64.17	61.4
36407	36595	62070	19767	-1836	13328	8208	64.17	61.4
36429	36620	62083	19784	-1752	13420	8136	64.17	61.4
36422	36632	62078	19784	-1752	13420	8136	64.17	61.4
36408	36647	62074	19790	-1944	13320	8152	64.17	61.4
36411	36664	62052	19782	-1944	13320	8152	64.17	61.4
36439	36666	62042	19794	-1820	13328	8196	64.17	61.4
36444	36695	62061	19805	-1820	13328	8196	64.17	61.4
36434	36709	62075	19800	-1844	13340	8072	64.17	61.4
36477	36719	62064	19811	-1844	13340	8072	64.34	71.7
36474	36727	62048	19813	-1864	13280	8176	64.34	71.7
36407	36730	62043	19824	-1864	13280	8176	64.34	71.7
36338	36753	62030	19820	-1800	13300	8112	64.34	71.7
36212	36726	61954	19829	-1800	13300	8112	64.34	71.7
36099	36733	61941	19822	-1880	13288	8060	64.34	71.7
36017	36690	61908	19795	-1880	13288	8060	64.34	71.7
36006	36670	61936	19809	-1912	13316	8176	64.34	71.7
36026	36648	61932	19794	-1912	13316	8176	64.34	71.7
36069	36638	61975	19780	-1932	13408	8112	64.34	71.7
36036	36626	61934	19793	-1932	13408	8112	64.34	71.7
36022	36626	61924	19795	-1884	13372	8152	64.34	71.7
36045	36619	61930	19770	-1884	13372	8152	64.34	71.7
36097	36608	61951	19779	-1892	13272	8184	64.34	71.7
36124	36637	61954	19782	-1892	13272	8184	64.34	71.7
36114	36616	61970	19777	-1768	13372	8076	64.34	71.7
36145	36631	61956	19783	-1768	13372	8076	64.34	71.7
36135	36649	61930	19782	-1796	13324	8296	64.34	71.7
36086	36669	61918	19799	-1796	13324	8296	64.34	71.7
36083	36654	61912	19784	-1788	13296	8284	64.34	71.7
36107	36652	61905	19790	-1788	13296	8284	64.34	71.7
36187	36662	61927	19793	-1812	13344	8048	64.34	71.7
36253	36663	61955	19819	-1812	13344	8048	64.34	71.7
36270	36676	61945	19803	-1780	13368	8268	64.34	71.7
36222	36683	61975	19822	-1780	13368	8268	64.34	71.7
36208	36714	61943	19803	-1888	13276	8340	64.34	71.7
36190	36708	61930	19809	-1888	13276	8340	64.34	71.7
36225	36726	61951	19820	-1804	13268	8164	64.34	71.7
36248	36737	61943	19823	-1804	13268	8164	64.34	71.7
36300	36761	61943	19821	-1868	13364	8112	64.34	71.7
36316	36767	61952	19814	-1868	13364	8112	64.34	71.7
36314	36780	61959	19830	-1812	13384	8256	64.34	71.7
36346	36805	61971	19839	-1812	13384	8256	64.34	71.7
36352	36806	61963	19862	-1880	13412	8168	64.34	71.7
36353	36820	61960	19850	-1880	13412	8168	64.34	71.7
36350	36815	61936	19849	-1852	13328	8192	64.34	71.7
36372	36830	61977	19862	-1852	13328	8192	64.34	71.7
36385	36867	61965	19859	-1864	13432	8140	64.34	71.7
36381	36861	61942	19866	-1864	13432	8140	64.34	71.7
36345	36874	61936	19885	-1892	13292	8064	64.34	71.7
36357	36885	61934	19882	-1892	13292	8064	64.34	71.7
36353	36899	61921	19861	-1832	13404	8056	64.34	71.7
36391	36917	61947	19887	-1832	13404	8056	64.34	71.7
36357	36926	61936	19904	-1812	13500	8168	64.34	71.7
36315	36925	61919	19899	-1812	13500	8168	64.34	71.7
36193	36938	61880	19903	-1808	13344	8196	64.34	71.7
36024	36933	61807	19896	-1808	13344	8196	64.34	71.7
35920	36911	61771	19877	-1924	13360	8220	64.34	71.7
35838	36894	61794	19884	-1924	13360	8220	64.34	71.7
35821	36883	61782	19884	-1888	13300	8356	64.34	71.7
35830	36854	61774	19878	-1888	13300	8356	65.04	76.3
35811	36851	61781	19874	-1856	13312	8124	65.04	76.3
35805	36830	61770	19866	-1856	13312	8124	65.04	76.3
35718	36803	61741	19859	-1952	13348	8108	65.04	76.3
35775	36834	61731	19857	-1952	13348	8108	65.04	76.3
35765	36820	61741	19862	-1820	13392	8192	65.04	76.3
35754	36814	61734	19868	-1820	13392	8192	65.04	76.3
35776	36823	61735	19861	-1860	13320	8080	65.04	76.3
35757	36806	61730	19876	-1860	13320	8080	65.04	76.3
35715	36837	61720	19863	-1776	13328	8092	65.04	76.3
35717	36837	61692	19854	-1776	13328	8092	65.04	76.3
35719	36834	61676	19864	-1904	13312	8208	65.04	76.3
35742	36818	61671	19875	-1904	13312	8208	65.04	76.3
35770	36833	61670	19867	-1872	13416	8132	65.04	76.3
35772	36828	61692	19861	-1872	13416	8132	65.04	76.3
35784	36849	61683	19856	-1872	13312	8116	65.04	76.3
35794	36853	61662	19868	-1872	13312	8116	65.04	76.3
35816	36846	61641	19884	-1868	13312	8240	65.04	76.3
35819	36868	61643	19878	-1868	13312	8240	65.04	76.3
35844	36888	61625	19883	-1888	13324	8120	65.04	76.3
35857	36877	61651	19876	-1888	13324	8120	65.04	76.3
35867	36895	61598	19870	-1900	13436	8052	65.04	76.3
35914	36885	61620	19885	-1900	13436	8052	65.04	76.3
35904	36886	61629	19890	-1864	13472	8248	65.04	76.3
35925	36886	61594	19885	-1864	13472	8248	65.04	76.3
35935	36912	61579	19878	-1832	13356	8212	65.04	76.3
35938	36912	61579	19902	-1832	13356	8212	65.04	76.3
35963	36893	61578	19887	-1940	13432	8208	65.04	76.3
35948	36914	61577	19902	-1940	13432	8208	65.04	76.3
35991	36931	61564	19896	-1916	13320	8132	65.04	76.3
35999	36936	61558	19910	-1916	13320	8132	65.04	76.3
36020	36950	61549	19903	-1908	13332	8128	65.04	76.3
36040	36947	61527	19904	-1908	13332	8128	65.04	76.3
36042	36968	61510	19900	-1840	13392	8176	65.04	76.3
35986	36978	61470	19904	-1840	13392	8176	65.04	76.3
35857	36941	61429	19902	-1760	13376	8148	65.04	76.3
35753	36919	61367	19896	-1760	13376	8148	65.04	76.3
35685	36925	61379	19904	-1848	13348	8104	65.04	76.3
35710	36895	61384	19884	-1848	13348	8104	65.04	76.3
35751	36871	61415	19872	-1968	13380	8132	65.04	76.3
35795	36862	61427	19883	-1968	13380	8132	65.04	76.3
35815	36835	61444	19859	-1872	13420	8332	65.04	76.3
35801	36856	61420	19877	-1872	13420	8332	65.04	76.3
35818	36827	61389	19864	-1784	13380	8272	65.04	76.3
35848	36839	61411	19860	-1784	13380	8272	65.04	76.3
35927	36843	61418	19883	-1808	13312	8156	65.04	76.3
35988	36859	61404	19874	-1808	13312	8156	65.04	76.3
36054	36855	61423	19878	-1852	13260	8136	65.04	76.3
36104	36868	61439	19880	-1852	13260	8136	65.04	76.3
36160	36883	61442	19864	-1884	13364	8152	65.04	76.3
36224	36868	61480	19863	-1884	13364	8152	66.25	79.2
36271	36864	61472	19890	-1860	13408	8204	66.25	79.2
36328	36879	61496	19901	-1860	13408	8204	66.25	79.2
36373	36884	61520	19894	-1780	13288	8128	66.25	79.2
36372	36895	61496	19887	-1780	13288	8128	66.25	79.2
36378	36910	61504	19894	-1804	13384	7972	66.25	79.2
36413	36912	61499	19899	-1804	13384	7972	66.25	79.2
36443	36938	61538	19900	-1804	13304	8116	66.25	79.2
36479	36930	61529	19897	-1804	13304	8116	66.25	79.2
36529	36948	61561	19905	-1768	13288	8116	66.25	79.2
36551	36962	61545	19911	-1768	13288	8116	66.25	79.2
36567	36969	61546	19909	-1852	13368	8268	66.25	79.2
36576	36972	61539	19917	-1852	13368	8268	66.25	79.2
36573	36986	61530	19912	-1744	13320	8256	66.25	79.2
36577	37005	61527	19923	-1744	13320	8256	66.25	79.2
36600	37007	61506	19921	-1836	13304	8072	66.25	79.2
36632	37024	61499	19928	-1836	13304	8072	66.25	79.2
36644	37038	61504	19941	-1816	13356	8108	66.25	79.2
36711	37032	61508	19952	-1816	13356	8108	66.25	79.2
36729	37046	61511	19948	-1788	13324	8196	66.25	79.2
36776	37066	61517	19954	-1788	13324	8196	66.25	79.2
36772	37085	61521	19950	-1884	13380	8008	66.25	79.2
36772	37082	61510	19967	-1884	13380	8008	66.25	79.2
36829	37087	61479	19962	-1792	13312	8212	66.25	79.2
36844	37113	61489	19973	-1792	13312	8212	66.25	79.2
36867	37108	61466	19994	-1784	13412	8192	66.25	79.2
36910	37137	61468	19979	-1784	13412	8192	66.25	79.2
36880	37140	61483	19982	-1832	13392	8300	66.25	79.2
36883	37161	61444	19981	-1832	13392	8300	66.25	79.2
36843	37158	61420	19987	-1876	13324	8264	66.25	79.2
36789	37176	61395	19986	-1876	13324	8264	66.25	79.2
36677	37134	61344	20000	-1716	13376	8236	66.25	79.2
36602	37120	61314	19979	-1716	13376	8236	66.25	79.2
36520	37097	61313	19990	-1896	13460	8136	66.25	79.2
36505	37083	61330	19961	-1896	13460	8136	66.25	79.2
36521	37061	61309	19952	-1700	13352	8232	66.25	79.2
36536	37053	61287	19957	-1700	13352	8232	66.25	79.2
36535	37032	61270	19951	-1820	13360	8092	66.25	79.2
36529	37029	61262	19943	-1820	13360	8092	66.25	79.2
36546	37010	61265	19943	-1760	13412	8168	66.25	79.2
36621	36996	61285	19959	-1760	13412	8168	66.25	79.2
36653	37009	61305	19949	-1916	13336	8128	66.25	79.2
36709	37012	61316	19942	-1916	13336	8128	66.25	79.2
36694	37014	61303	19959	-1940	13468	8312	66.25	79.2
36671	37007	61247	19939	-1940	13468	8312	66.25	79.2
36710	36981	61256	19929	-1796	13364	8104	66.25	79.2
36709	36990	61262	19952	-1796	13364	8104	66.25	79.2
36769	36998	61226	19928	-1844	13376	8264	66.25	79.2
36831	37000	61279	19939	-1844	13376	8264	66.25	79.2
36878	37012	61301	19927	-1856	13344	8084	66.25	79.2
36919	37002	61323	19940	-1856	13344	8084	68.18	82.5
36906	37023	61314	19953	-1840	13312	8228	68.18	82.5
36925	37028	61299	19945	-1840	13312	8228	68.18	82.5
36963	37035	61297	19970	-1812	13460	8168	68.18	82.5
36985	37030	61305	19944	-1812	13460	8168	68.18	82.5
37009	37028	61305	19980	-1964	13332	8196	68.18	82.5
37027	37058	61330	19959	-1964	13332	8196	68.18	82.5
37059	37056	61311	19944	-1804	13264	8208	68.18	82.5
37110	37056	61332	19941	-1804	13264	8208	68.18	82.5
37129	37084	61338	19959	-1936	13380	8196	68.18	82.5
37110	37065	61344	19978	-1936	13380	8196	68.18	82.5
37130	37071	61362	19949	-1760	13452	8188	68.18	82.5
37117	37086	61373	19988	-1760	13452	8188	68.18	82.5
37108	37095	61365	19963	-1840	13336	8128	68.18	82.5
37148	37084	61351	19993	-1840	13336	8128	68.18	82.5
37120	37098	61354	19965	-1776	13356	8264	68.18	82.5
37161	37118	61360	19978	-1776	13356	8264	68.18	82.5
37179	37108	61365	19982	-1908	13304	8140	68.18	82.5
37153	37124	61352	19987	-1908	13304	8140	68.18	82.5
37178	37152	61358	19990	-1816	13280	8152	68.18	82.5
37185	37146	61364	19995	-1816	13280	8152	68.18	82.5
37218	37162	61381	19994	-1752	13404	8288	68.18	82.5
37227	37168	61371	19996	-1752	13404	8288	68.18	82.5
37218	37161	61373	20003	-1896	13288	8064	68.18	82.5
37208	37163	61366	20001	-1896	13288	8064	68.18	82.5
37216	37184	61383	19997	-1888	13336	8168	68.18	82.5
37251	37166	61373	20014	-1888	13336	8168	68.18	82.5
37247	37184	61356	20020	-1792	13456	8068	68.18	82.5
37253	37199	61377	20023	-1792	13456	8068	68.18	82.5
37270	37221	61347	20024	-1808	13260	8116	68.18	82.5
37219	37211	61354	20028	-1808	13260	8116	68.18	82.5
37115	37201	61307	20017	-1828	13328	8244	68.18	82.5
36954	37182	61286	20028	-1828	13328	8244	68.18	82.5
36896	37155	61245	20007	-1868	13388	8072	68.18	82.5
36813	37131	61245	20004	-1868	13388	8072	68.18	82.5
36787	37105	61253	19966	-1864	13324	8140	68.18	82.5
36815	37063	61267	19975	-1864	13324	8140	68.18	82.5
36824	37064	61250	19971	-1852	13424	8168	68.18	82.5
36800	37042	61232	19981	-1852	13424	8168	68.18	82.5
36787	37013	61223	19932	-1820	13472	8080	68.18	82.5
36797	37002	61227	19948	-1820	13472	8080	68.18	82.5
36841	36970	61255	19945	-1840	13420	8160	68.18	82.5
36870	36976	61272	19945	-1840	13420	8160	68.18	82.5
36909	36962	61292	19944	-1916	13416	8112	68.18	82.5
36923	36973	61259	19922	-1916	13416	8112	68.18	82.5
36905	36952	61267	19935	-1900	13408	8060	68.18	82.5
36897	36947	61255	19930	-1900	13408	8060	68.18	82.5
36904	36933	61235	19920	-1892	13472	8072	68.18	82.5
36949	36938	61274	19925	-1892	13472	8072	68.18	82.5
37005	36932	61305	19924	-1948	13312	8212	68.18	82.5
37072	36931	61322	19916	-1948	13312	8212	69.08	77.0
37076	36924	61313	19921	-1804	13468	8272	69.08	77.0
37077	36931	61296	19934	-1804	13468	8272	69.08	77.0
37044	36928	61296	19895	-1780	13408	8180	69.08	77.0
37099	36925	61307	19902	-1780	13408	8180	69.08	77.0
37111	36950	61331	19907	-1892	13384	8052	69.08	77.0
37137	36934	61330	19917	-1892	13384	8052	69.08	77.0
37142	36931	61325	19927	-1924	13328	8092	69.08	77.0
37159	36934	61341	19925	-1924	13328	8092	69.08	77.0
37184	36930	61350	19903	-1952	13336	8172	69.08	77.0
37167	36949	61368	19920	-1952	13336	8172	69.08	77.0
37107	36943	61345	19933	-1864	13388	8176	69.08	77.0
37105	36942	61323	19942	-1864	13388	8176	69.08	77.0
37145	36935	61354	19934	-1876	13360	8284	69.08	77.0
37113	36949	61342	19907	-1876	13360	8284	69.08	77.0
37137	36964	61331	19927	-1856	13340	8164	69.08	77.0
37120	36954	61337	19939	-1856	13340	8164	69.08	77.0
37125	36958	61341	19917	-1944	13380	8128	69.08	77.0
37130	36967	61342	19918	-1944	13380	8128	69.08	77.0
37097	36975	61340	19923	-1796	13384	8080	69.08	77.0
37097	36980	61325	19918	-1796	13384	8080	69.08	77.0
37107	36973	61338	19930	-1836	13372	8124	69.08	77.0
37096	36966	61331	19933	-1836	13372	8124	69.08	77.0
37109	36986	61328	19922	-1832	13416	8052	69.08	77.0
37095	37003	61332	19919	-1832	13416	8052	69.08	77.0
37103	37001	61340	19931	-1812	13412	8228	69.08	77.0
37051	37003	61329	19915	-1812	13412	8228	69.08	77.0
37052	37004	61329	19925	-1920	13352	8232	69.08	77.0
37041	37013	61339	19931	-1920	13352	8232	69.08	77.0
37025	36993	61288	19921	-1836	13400	8064	69.08	77.0
37019	36978	61294	19938	-1836	13400	8064	69.08	77.0
36955	36994	61266	19926	-1892	13380	8248	69.08	77.0
36803	36995	61222	19936	-1892	13380	8248	69.08	77.0
36655	36941	61169	19910	-1856	13360	8176	69.08	77.0
36549	36921	61130	19921	-1856	13360	8176	69.08	77.0
36461	36884	61156	19905	-1952	13408	8140	69.08	77.0
36443	36849	61149	19880	-1952	13408	8140	69.08	77.0
36420	36815	61162	19878	-1892	13448	8316	69.08	77.0
36440	36785	61122	19835	-1892	13448	8316	69.08	77.0
36381	36777	61130	19863	-1872	13476	7996	69.08	77.0
36341	36765	61100	19847	-1872	13476	7996	69.08	77.0
36338	36740	61105	19844	-1852	13400	8216	69.08	77.0
36351	36718	61114	19833	-1852	13400	8216	69.08	77.0
36373	36715	61110	19842	-1804	13348	8064	69.08	77.0
36374	36700	61118	19813	-1804	13348	8064	69.08	77.0
36368	36697	61091	19810	-1824	13348	8188	69.08	77.0
36345	36659	61047	19799	-1824	13348	8188	69.08	77.0
36317	36680	61053	19793	-1928	13336	8104	69.08	77.0
36287	36659	61027	19777	-1928	13336	8104	69.08	77.0
36274	36640	61030	19783	-1900	13332	8284	69.08	77.0
36311	36632	61043	19781	-1900	13332	8284	66.88	95.6
36331	36636	61021	19758	-1832	13348	8084	66.88	95.6
36325	36610	61019	19775	-1832	13348	8084	66.88	95.6
36334	36609	61005	19770	-1808	13440	8120	66.88	95.6
36318	36612	60986	19766	-1808	13440	8120	66.88	95.6
36339	36624	60936	19766	-1796	13408	8072	66.88	95.6
36398	36607	60950	19760	-1796	13408	8072	66.88	95.6
36443	36607	60967	19752	-1864	13332	8280	66.88	95.6
36446	36605	60953	19758	-1864	13332	8280	66.88	95.6
36447	36592	60925	19740	-1928	13428	8180	66.88	95.6
36465	36595	60938	19749	-1928	13428	8180	66.88	95.6
36466	36599	60913	19744	-1892	13284	8180	66.88	95.6
36470	36605	60899	19761	-1892	13284	8180	66.88	95.6
36479	36570	60869	19741	-1856	13396	8240	66.88	95.6
36474	36602	60886	19744	-1856	13396	8240	66.88	95.6
36472	36611	60897	19736	-1832	13324	8280	66.88	95.6
36533	36604	60895	19743	-1832	13324	8280	66.88	95.6
36584	36602	60885	19758	-1808	13332	8336	66.88	95.6
36596	36595	60870	19757	-1808	13332	8336	66.88	95.6
36626	36607	60877	19742	-1880	13344	8296	66.88	95.6
36676	36615	60895	19744	-1880	13344	8296	66.88	95.6
36710	36620	60888	19734	-1964	13324	8084	66.88	95.6
36781	36629	60872	19761	-1964	13324	8084	66.88	95.6
36821	36623	60877	19727	-1872	13228	8120	66.88	95.6
36844	36634	60899	19739	-1872	13228	8120	66.88	95.6
36907	36638	60905	19748	-1932	13360	8064	66.88	95.6
36942	36634	60902	19762	-1932	13360	8064	66.88	95.6
36944	36644	60887	19758	-1916	13372	8144	66.88	95.6
36929	36666	60876	19759	-1916	13372	8144	66.88	95.6
36894	36659	60843	19753	-1904	13308	8212	66.88	95.6
36793	36642	60807	19744	-1904	13308	8212	66.88	95.6
36696	36620	60776	19745	-1860	13404	8160	66.88	95.6
36638	36605	60761	19747	-1860	13404	8160	66.88	95.6
36622	36548	60762	19724	-1864	13392	8088	66.88	95.6
36614	36517	60781	19718	-1864	13392	8088	66.88	95.6
36657	36521	60792	19719	-1764	13440	8100	66.88	95.6
36683	36493	60788	19691	-1764	13440	8100	66.88	95.6
36702	36471	60777	19688	-1936	13364	8208	66.88	95.6
36721	36465	60796	19683	-1936	13364	8208	66.88	95.6
36796	36471	60819	19689	-1804	13448	8064	66.88	95.6
36818	36475	60835	19680	-1804	13448	8064	66.88	95.6
36903	36442	60854	19679	-1796	13392	8148	66.88	95.6
36911	36453	60854	19685	-1796	13392	8148	66.88	95.6
36892	36447	60841	19668	-1928	13324	8196	66.88	95.6
36855	36462	60835	19663	-1928	13324	8196	66.88	95.6
36809	36452	60813	19690	-1904	13444	8040	66.88	95.6
36795	36428	60783	19670	-1904	13444	8040	66.88	95.6
36852	36444	60791	19678	-1896	13380	8144	66.88	95.6
36916	36447	60852	19667	-1896	13380	8144	66.88	95.6
36968	36452	60859	19653	-1872	13388	8156	66.88	95.6
37001	36450	60862	19644	-1872	13388	8156	65.63	89.8
37016	36447	60846	19660	-1856	13524	8236	65.63	89.8
37026	36459	60854	19675	-1856	13524	8236	65.63	89.8
37053	36437	60832	19670	-1948	13348	8080	65.63	89.8
37088	36489	60835	19666	-1948	13348	8080	65.63	89.8
37194	36484	60856	19675	-1936	13352	8132	65.63	89.8
37255	36461	60889	19674	-1936	13352	8132	65.63	89.8
37279	36488	60884	19686	-1900	13412	8096	65.63	89.8
37310	36503	60907	19682	-1900	13412	8096	65.63	89.8
37313	36519	60898	19677	-1832	13524	8196	65.63	89.8
37285	36526	60899	19675	-1832	13524	8196	65.63	89.8
37270	36531	60874	19672	-1904	13384	8016	65.63	89.8
37298	36529	60854	19691	-1904	13384	8016	65.63	89.8
37297	36524	60856	19699	-1808	13264	8244	65.63	89.8
37335	36550	60889	19694	-1808	13264	8244	65.63	89.8
37356	36558	60882	19689	-1868	13436	8136	65.63	89.8
37366	36566	60899	19709	-1868	13436	8136	65.63	89.8
37375	36556	60860	19696	-1884	13376	8040	65.63	89.8
37369	36569	60877	19719	-1884	13376	8040	65.63	89.8
37368	36589	60872	19711	-1816	13308	8328	65.63	89.8
37405	36589	60887	19725	-1816	13308	8328	65.63	89.8
37408	36590	60865	19694	-1836	13364	8240	65.63	89.8
37438	36591	60850	19723	-1836	13364	8240	65.63	89.8
37425	36608	60899	19730	-1860	13360	8032	65.63	89.8
37432	36613	60843	19713	-1860	13360	8032	65.63	89.8
37448	36636	60867	19732	-1776	13312	8068	65.63	89.8
37451	36646	60839	19732	-1776	13312	8068	65.63	89.8
37417	36631	60825	19736	-1948	13456	8080	65.63	89.8
37288	36635	60790	19730	-1948	13456	8080	65.63	89.8
37157	36617	60748	19727	-1872	13460	8152	65.63	89.8
37070	36599	60746	19706	-1872	13460	8152	65.63	89.8
37049	36553	60729	19706	-1788	13416	8244	65.63	89.8
37024	36528	60740	19693	-1788	13416	8244	65.63	89.8
37038	36513	60760	19682	-1892	13392	8240	65.63	89.8
37013	36486	60739	19691	-1892	13392	8240	65.63	89.8
37037	36474	60720	19675	-1860	13312	8180	65.63	89.8
37033	36467	60727	19678	-1860	13312	8180	65.63	89.8
37097	36464	60732	19672	-1804	13432	8040	65.63	89.8
37147	36468	60722	19664	-1804	13432	8040	65.63	89.8
37143	36451	60748	19663	-1852	13360	8164	65.63	89.8
37156	36449	60743	19664	-1852	13360	8164	65.63	89.8
37175	36450	60741	19665	-1904	13336	8176	65.63	89.8
37152	36457	60721	19647	-1904	13336	8176	65.63	89.8
37111	36433	60694	19652	-1808	13328	8192	65.63	89.8
37169	36442	60698	19651	-1808	13328	8192	65.63	89.8
37193	36458	60723	19671	-1896	13420	8164	65.63	89.8
37273	36435	60748	19656	-1896	13420	8164	65.63	89.8
37338	36423	60780	19662	-1788	13368	8204	65.63	89.8
37310	36443	60752	19662	-1788	13368	8204	65.63	89.8
37295	36464	60733	19678	-1868	13388	8192	65.63	89.8
37280	36454	60708	19662	-1868	13388	8192	65.04	80.4
37315	36457	60715	19649	-1768	13360	8188	65.04	80.4
37355	36459	60709	19665	-1768	13360	8188	65.04	80.4
37346	36446	60721	19663	-1864	13352	7916	65.04	80.4
37415	36465	60713	19660	-1864	13352	7916	65.04	80.4
37440	36483	60741	19671	-1908	13480	8284	65.04	80.4
37435	36503	60727	19661	-1908	13480	8284	65.04	80.4
37426	36493	60723	19674	-1840	13336	8048	65.04	80.4
37411	36517	60692	19670	-1840	13336	8048	65.04	80.4
37426	36511	60703	19687	-1772	13400	8040	65.04	80.4
37425	36507	60688	19698	-1772	13400	8040	65.04	80.4
37453	36520	60670	19689	-1784	13352	8212	65.04	80.4
37477	36522	60652	19686	-1784	13352	8212	65.04	80.4
37475	36552	60671	19693	-1828	13344	8256	65.04	80.4
37511	36556	60669	19689	-1828	13344	8256	65.04	80.4
37526	36559	60691	19714	-1752	13344	8236	65.04	80.4
37510	36588	60664	19715	-1752	13344	8236	65.04	80.4
37492	36575	60640	19706	-1860	13360	8336	65.04	80.4
37474	36579	60632	19703	-1860	13360	8336	65.04	80.4
37472	36602	60621	19717	-1772	13248	8040	65.04	80.4
37487	36598	60636	19720	-1772	13248	8040	65.04	80.4
37484	36603	60615	19706	-1844	13332	8244	65.04	80.4
37513	36609	60591	19720	-1844	13332	8244	65.04	80.4
37476	36617	60576	19723	-1916	13336	8112	65.04	80.4
37483	36627	60572	19719	-1916	13336	8112	65.04	80.4
37366	36626	60555	19712	-1848	13424	8228	65.04	80.4
37242	36605	60495	19741	-1848	13424	8228	65.04	80.4
37121	36580	60467	19709	-1764	13336	8248	65.04	80.4
37053	36555	60470	19706	-1764	13336	8248	65.04	80.4
37028	36519	60435	19709	-1856	13356	8084	65.04	80.4
37027	36495	60459	19698	-1856	13356	8084	65.04	80.4
37042	36473	60468	19670	-1824	13372	8180	65.04	80.4
36982	36446	60464	19670	-1824	13372	8180	65.04	80.4
36976	36467	60428	19672	-1708	13356	8244	65.04	80.4
36979	36438	60436	19675	-1708	13356	8244	65.04	80.4
36992	36455	60404	19658	-1804	13356	8072	65.04	80.4
37040	36436	60441	19665	-1804	13356	8072	65.04	80.4
37076	36414	60446	19665	-1788	13348	8180	65.04	80.4
37061	36429	60444	19663	-1788	13348	8180	65.04	80.4
37028	36419	60385	19654	-1844	13356	8240	65.04	80.4
36995	36422	60384	19662	-1844	13356	8240	65.04	80.4
36975	36407	60365	19658	-1864	13376	8064	65.04	80.4
36971	36407	60350	19655	-1864	13376	8064	65.04	80.4
37023	36394	60372	19654	-1768	13336	8068	65.04	80.4
37039	36408	60376	19657	-1768	13336	8068	65.04	80.4
37049	36398	60376	19656	-1936	13276	8180	65.04	80.4
37070	36415	60372	19661	-1936	13276	8180	65.04	80.4
37051	36404	60357	19654	-1876	13344	8136	65.04	80.4
37046	36414	60352	19667	-1876	13344	8136	65.04	80.4
37027	36418	60341	19658	-1856	13340	8260	65.04	80.4
37053	36430	60321	19636	-1856	13340	8260	64.69	77.5
37067	36432	60331	19662	-1828	13440	8136	64.69	77.5
