IR	Green	Red	Blue	ACCx	ACCy	ACCz	HR_bpm	HRV
56318	36774	24160	20132	7256	14152	-5368	57.38	53.5
56348	36759	24169	20127	7352	14148	-5444	57.38	53.5
56379	36736	24188	20110	7352	14148	-5444	57.38	53.5
56468	36718	24180	20119	7172	14184	-5548	57.38	53.5
56572	36705	24197	20098	7172	14184	-5548	57.38	53.5
56704	36702	24236	20092	7172	14160	-5440	57.38	53.5
56801	36698	24229	20096	7172	14160	-5440	57.38	53.5
56885	36686	24234	20087	7276	14228	-5368	57.38	53.5
56910	36671	24242	20106	7276	14228	-5368	57.38	53.5
56953	36675	24247	20086	7240	14256	-5392	57.38	53.5
56972	36684	24243	20096	7240	14256	-5392	57.38	53.5
56979	36674	24230	20087	7240	14208	-5284	57.38	53.5
56969	36685	24216	20083	7240	14208	-5284	57.38	53.5
56946	36687	24220	20093	7232	14192	-5368	57.38	53.5
56933	36679	24187	20071	7232	14192	-5368	57.38	53.5
56908	36677	24160	20085	7372	14184	-5440	57.38	53.5
56893	36691	24152	20102	7372	14184	-5440	57.38	53.5
56877	36686	24108	20092	7288	14152	-5216	57.38	53.5
56831	36686	24105	20090	7288	14152	-5216	57.38	53.5
56814	36697	24091	20099	7260	14176	-5352	57.38	53.5
56799	36678	24074	20087	7260	14176	-5352	57.38	53.5
56788	36676	24077	20094	7344	14136	-5416	57.38	53.5
56773	36682	24080	20089	7344	14136	-5416	57.38	53.5
56737	36689	24055	20090	7316	14088	-5356	57.38	53.5
56747	36695	24078	20097	7316	14088	-5356	56.91	56.0
56720	36689	24069	20086	7248	14152	-5404	56.91	56.0
56724	36706	24086	20079	7248	14152	-5404	56.91	56.0
56690	36696	24078	20098	7324	14220	-5236	56.91	56.0
56693	36703	24086	20097	7324	14220	-5236	56.91	56.0
56675	36717	24111	20115	7344	14220	-5336	56.91	56.0
56669	36713	24090	20110	7344	14220	-5336	56.91	56.0
56651	36734	24097	20110	7336	14168	-5316	56.91	56.0
56655	36729	24088	20103	7336	14168	-5316	56.91	56.0
56634	36726	24076	20137	7192	14180	-5480	56.91	56.0
56638	36718	24041	20116	7192	14180	-5480	56.91	56.0
56641	36749	24024	20117	7200	14100	-5412	56.91	56.0
56632	36738	24001	20119	7200	14100	-5412	56.91	56.0
56659	36728	23976	20124	7316	14160	-5456	56.91	56.0
56641	36759	23968	20143	7316	14160	-5456	56.91	56.0
56632	36745	23973	20145	7200	14156	-5452	56.91	56.0
56631	36750	23948	20138	7200	14156	-5452	56.91	56.0
56668	36765	23950	20138	7280	14156	-5420	56.91	56.0
56652	36772	23971	20137	7280	14156	-5420	56.91	56.0
56629	36765	23976	20159	7264	14136	-5324	56.91	56.0
56599	36769	24000	20145	7264	14136	-5324	56.91	56.0
56584	36790	24042	20144	7232	14232	-5456	56.91	56.0
56575	36782	24059	20156	7232	14232	-5456	56.91	56.0
56538	36809	24140	20152	7316	14240	-5416	56.91	56.0
56511	36813	24216	20165	7316	14240	-5416	56.91	56.0
56488	36807	24269	20147	7256	14116	-5472	56.91	56.0
56420	36793	24285	20168	7256	14116	-5472	56.91	56.0
56403	36790	24385	20160	7220	14116	-5360	56.91	56.0
56384	36797	24440	20145	7220	14116	-5360	56.91	56.0
56380	36780	24521	20155	7288	14216	-5320	56.91	56.0
56410	36783	24587	20142	7288	14216	-5320	56.91	56.0
56487	36731	24677	20153	7332	14212	-5388	56.91	56.0
56583	36750	24720	20134	7332	14212	-5388	56.91	56.0
56645	36717	24797	20130	7324	14232	-5208	56.91	56.0
56774	36699	24826	20102	7324	14232	-5208	56.91	56.0
56833	36708	24856	20117	7268	14180	-5328	56.91	56.0
56911	36706	24832	20115	7268	14180	-5328	56.91	56.0
56974	36696	24843	20123	7324	14232	-5280	56.91	56.0
56992	36716	24835	20116	7324	14232	-5280	56.91	56.0
56997	36708	24816	20142	7184	14168	-5320	56.91	56.0
56970	36713	24816	20137	7184	14168	-5320	56.91	56.0
56940	36713	24787	20110	7184	14184	-5300	56.91	56.0
56938	36717	24776	20119	7184	14184	-5300	56.91	56.0
56925	36735	24771	20127	7252	14112	-5376	56.91	56.0
56895	36715	24768	20113	7252	14112	-5376	56.91	56.0
56859	36716	24726	20126	7236	14208	-5532	56.91	56.0
56869	36722	24698	20141	7236	14208	-5532	56.91	56.0
56856	36708	24662	20121	7196	14236	-5448	56.91	56.0
56833	36721	24649	20125	7196	14236	-5448	56.91	56.0
56852	36736	24620	20139	7176	14240	-5356	56.91	56.0
56797	36736	24611	20131	7176	14240	-5356	56.91	54.2
56842	36730	24602	20131	7300	14284	-5264	56.91	54.2
56843	36744	24574	20154	7300	14284	-5264	56.91	54.2
56830	36742	24545	20153	7288	14244	-5308	56.91	54.2
56828	36749	24541	20144	7288	14244	-5308	56.91	54.2
56801	36746	24509	20158	7308	14184	-5296	56.91	54.2
56820	36763	24504	20154	7308	14184	-5296	56.91	54.2
56795	36756	24495	20157	7252	14056	-5512	56.91	54.2
56780	36765	24465	20155	7252	14056	-5512	56.91	54.2
56771	36765	24450	20165	7232	14208	-5332	56.91	54.2
56756	36777	24410	20148	7232	14208	-5332	56.91	54.2
56749	36796	24362	20160	7240	14208	-5148	56.91	54.2
56733	36794	24320	20173	7240	14208	-5148	56.91	54.2
56732	36769	24276	20156	7248	14148	-5432	56.91	54.2
56737	36797	24265	20165	7248	14148	-5432	56.91	54.2
56755	36807	24213	20173	7300	14184	-5644	56.91	54.2
56729	36802	24182	20181	7300	14184	-5644	56.91	54.2
56722	36813	24171	20179	7264	14164	-5460	56.91	54.2
56717	36803	24151	20186	7264	14164	-5460	56.91	54.2
56700	36813	24163	20179	7340	14188	-5384	56.91	54.2
56700	36833	24178	20181	7340	14188	-5384	56.91	54.2
56685	36831	24216	20191	7268	14228	-5416	56.91	54.2
56682	36827	24252	20215	7268	14228	-5416	56.91	54.2
56645	36837	24309	20191	7276	14232	-5232	56.91	54.2
56613	36841	24346	20194	7276	14232	-5232	56.91	54.2
56588	36860	24422	20192	7224	14164	-5408	56.91	54.2
56566	36882	24452	20196	7224	14164	-5408	56.91	54.2
56572	36882	24487	20212	7292	14112	-5564	56.91	54.2
56524	36871	24538	20211	7292	14112	-5564	56.91	54.2
56463	36884	24547	20204	7292	14188	-5420	56.91	54.2
56482	36875	24579	20214	7292	14188	-5420	56.91	54.2
56491	36864	24618	20200	7332	14180	-5520	56.91	54.2
56484	36831	24622	20199	7332	14180	-5520	56.91	54.2
56548	36792	24630	20175	7172	14204	-5432	56.91	54.2
56588	36803	24631	20159	7172	14204	-5432	56.91	54.2
56703	36779	24652	20186	7148	14264	-5376	56.91	54.2
56813	36780	24656	20162	7148	14264	-5376	56.91	54.2
56934	36763	24626	20157	7276	14100	-5248	56.91	54.2
56981	36769	24624	20156	7276	14100	-5248	56.91	54.2
57044	36742	24615	20153	7236	14136	-5292	56.91	54.2
57089	36769	24614	20156	7236	14136	-5292	56.91	54.2
57125	36757	24577	20155	7148	14216	-5504	56.91	54.2
57146	36758	24572	20165	7148	14216	-5504	56.91	54.2
57153	36748	24569	20134	7288	14256	-5444	56.91	54.2
57137	36753	24539	20150	7288	14256	-5444	56.91	54.2
57116	36726	24488	20142	7380	14216	-5328	56.91	54.2
57124	36755	24475	20161	7380	14216	-5328	56.91	54.2
57120	36764	24432	20159	7272	14164	-5300	56.91	54.2
57069	36751	24384	20159	7272	14164	-5300	56.91	54.2
57059	36731	24367	20165	7324	14168	-5292	56.91	54.2
57039	36749	24316	20173	7324	14168	-5292	56.96	47.3
57015	36745	24303	20163	7344	14176	-5504	56.96	47.3
56991	36755	24276	20165	7344	14176	-5504	56.96	47.3
56966	36758	24265	20176	7200	14228	-5436	56.96	47.3
56944	36760	24259	20168	7200	14228	-5436	56.96	47.3
56907	36748	24242	20170	7400	14172	-5300	56.96	47.3
56885	36764	24250	20172	7400	14172	-5300	56.96	47.3
56871	36765	24218	20175	7188	14180	-5284	56.96	47.3
56854	36795	24230	20198	7188	14180	-5284	56.96	47.3
56822	36786	24212	20181	7280	14088	-5280	56.96	47.3
56767	36793	24170	20179	7280	14088	-5280	56.96	47.3
56732	36793	24143	20180	7304	14228	-5564	56.96	47.3
56700	36795	24121	20180	7304	14228	-5564	56.96	47.3
56654	36792	24051	20186	7116	14176	-5352	56.96	47.3
56601	36810	24008	20191	7116	14176	-5352	56.96	47.3
56537	36794	23947	20190	7176	14140	-5320	56.96	47.3
56474	36801	23908	20184	7176	14140	-5320	56.96	47.3
56466	36804	23860	20187	7356	14232	-5464	56.96	47.3
56386	36800	23805	20203	7356	14232	-5464	56.96	47.3
56379	36812	23777	20184	7292	14204	-5432	56.96	47.3
56374	36804	23747	20193	7292	14204	-5432	56.96	47.3
56356	36811	23727	20188	7344	14228	-5400	56.96	47.3
56368	36812	23726	20206	7344	14228	-5400	56.96	47.3
56353	36814	23707	20191	7348	14104	-5292	56.96	47.3
56348	36810	23714	20198	7348	14104	-5292	56.96	47.3
56367	36810	23711	20202	7128	14172	-5296	56.96	47.3
56374	36826	23747	20196	7128	14172	-5296	56.96	47.3
56370	36812	23772	20198	7328	14204	-5428	56.96	47.3
56387	36830	23810	20200	7328	14204	-5428	56.96	47.3
56388	36832	23845	20200	7272	14264	-5508	56.96	47.3
56418	36824	23917	20200	7272	14264	-5508	56.96	47.3
56369	36818	23968	20204	7276	14168	-5400	56.96	47.3
56361	36827	24036	20220	7276	14168	-5400	56.96	47.3
56349	36828	24101	20211	7296	14172	-5416	56.96	47.3
56331	36823	24166	20221	7296	14172	-5416	56.96	47.3
56338	36808	24220	20218	7292	14164	-5384	56.96	47.3
56375	36795	24324	20204	7292	14164	-5384	56.96	47.3
56383	36782	24409	20207	7324	14144	-5356	56.96	47.3
56435	36768	24483	20179	7324	14144	-5356	56.96	47.3
56495	36755	24545	20188	7292	14088	-5320	56.96	47.3
56591	36725	24621	20184	7292	14088	-5320	56.96	47.3
56673	36742	24658	20170	7168	14148	-5408	56.96	47.3
56734	36735	24690	20155	7168	14148	-5408	56.96	47.3
56776	36722	24724	20178	7228	14192	-5416	56.96	47.3
56815	36742	24733	20169	7228	14192	-5416	56.96	47.3
56854	36734	24742	20142	7272	14212	-5372	56.96	47.3
56841	36742	24747	20186	7272	14212	-5372	56.96	47.3
56852	36730	24754	20175	7280	14124	-5464	56.96	47.3
56831	36734	24766	20187	7280	14124	-5464	56.96	47.3
56810	36740	24784	20171	7260	14144	-5308	56.96	47.3
56788	36733	24806	20189	7260	14144	-5308	56.25	15.5
56764	36735	24821	20169	7308	14188	-5432	56.25	15.5
56709	36746	24829	20168	7308	14188	-5432	56.25	15.5
56682	36747	24835	20186	7284	14140	-5448	56.25	15.5
56665	36752	24826	20174	7284	14140	-5448	56.25	15.5
56691	36750	24848	20193	7244	14168	-5368	56.25	15.5
56666	36746	24837	20173	7244	14168	-5368	56.25	15.5
56677	36758	24853	20167	7208	14160	-5368	56.25	15.5
56695	36746	24859	20171	7208	14160	-5368	56.25	15.5
56682	36767	24863	20200	7276	14248	-5496	56.25	15.5
56654	36774	24846	20178	7276	14248	-5496	56.25	15.5
56664	36744	24870	20195	7188	14220	-5152	56.25	15.5
56655	36781	24865	20193	7188	14220	-5152	56.25	15.5
56657	36776	24863	20184	7340	14108	-5492	56.25	15.5
56648	36780	24881	20199	7340	14108	-5492	56.25	15.5
56631	36779	24868	20205	7276	14136	-5336	56.25	15.5
56602	36800	24885	20215	7276	14136	-5336	56.25	15.5
56601	36810	24881	20220	7304	14232	-5452	56.25	15.5
56577	36812	24893	20204	7304	14232	-5452	56.25	15.5
56571	36796	24889	20220	7296	14116	-5360	56.25	15.5
56545	36823	24893	20218	7296	14116	-5360	56.25	15.5
56539	36827	24873	20217	7196	14096	-5268	56.25	15.5
56501	36830	24859	20220	7196	14096	-5268	56.25	15.5
56499	36827	24880	20217	7184	14080	-5432	56.25	15.5
56493	36829	24832	20229	7184	14080	-5432	56.25	15.5
56516	36844	24822	20248	7260	14228	-5548	56.25	15.5
56520	36852	24818	20234	7260	14228	-5548	56.25	15.5
56497	36862	24809	20231	7380	14164	-5300	56.25	15.5
56482	36861	24806	20232	7380	14164	-5300	56.25	15.5
56423	36863	24803	20234	7240	14120	-5468	56.25	15.5
56405	36865	24810	20241	7240	14120	-5468	56.25	15.5
56404	36857	24842	20234	7232	14252	-5332	56.25	15.5
56411	36850	24866	20231	7232	14252	-5332	56.25	15.5
56426	36820	24912	20229	7240	14164	-5320	56.25	15.5
56475	36803	24979	20215	7240	14164	-5320	56.25	15.5
56534	36787	25054	20212	7152	14220	-5304	56.25	15.5
56617	36769	25146	20203	7152	14220	-5304	56.25	15.5
56722	36778	25214	20197	7180	14244	-5308	56.25	15.5
56786	36763	25259	20187	7180	14244	-5308	56.25	15.5
56872	36762	25270	20191	7168	14128	-5444	56.25	15.5
56904	36762	25238	20172	7168	14128	-5444	56.25	15.5
56961	36753	25184	20188	7292	14236	-5364	56.25	15.5
56999	36740	25112	20188	7292	14236	-5364	56.25	15.5
57002	36751	25041	20200	7296	14220	-5364	56.25	15.5
57031	36743	24934	20179	7296	14220	-5364	56.25	15.5
57029	36745	24856	20183	7296	14216	-5396	56.25	15.5
57018	36775	24818	20200	7296	14216	-5396	56.25	15.5
57006	36771	24757	20186	7324	14152	-5404	56.25	15.5
57006	36775	24721	20179	7324	14152	-5404	56.25	15.5
56987	36769	24678	20189	7192	14276	-5336	56.25	15.5
56958	36774	24655	20202	7192	14276	-5336	56.25	15.5
56942	36761	24661	20195	7236	14024	-5396	56.25	15.5
56926	36782	24635	20214	7236	14024	-5396	56.25	15.5
56948	36789	24615	20204	7352	14248	-5372	56.25	15.5
56927	36773	24607	20191	7352	14248	-5372	56.25	15.5
56910	36776	24603	20213	7300	14216	-5380	56.25	15.5
56920	36789	24587	20203	7300	14216	-5380	56.25	15.5
56927	36802	24566	20179	7216	14228	-5420	56.25	15.5
56908	36816	24538	20200	7216	14228	-5420	56.25	15.5
56928	36819	24536	20211	7260	14136	-5304	56.25	15.5
56923	36823	24512	20215	7260	14136	-5304	56.25	15.5
56893	36819	24481	20219	7340	14184	-5328	56.25	15.5
56886	36838	24446	20228	7340	14184	-5328	56.25	15.5
56860	36826	24438	20213	7272	14116	-5344	56.25	15.5
56856	36844	24407	20225	7272	14116	-5344	56.25	15.5
56852	36845	24368	20211	7236	14192	-5560	56.25	15.5
56838	36844	24328	20244	7236	14192	-5560	56.25	15.5
56848	36839	24321	20237	7156	14180	-5380	56.25	15.5
56833	36853	24316	20239	7156	14180	-5380	56.25	15.5
56789	36870	24293	20253	7276	14272	-5308	56.25	15.5
56778	36871	24306	20245	7276	14272	-5308	56.25	15.5
56779	36892	24297	20242	7168	14116	-5396	56.25	15.5
56770	36890	24294	20242	7168	14116	-5396	56.25	15.5
56732	36904	24332	20244	7164	14208	-5384	56.25	15.5
56752	36896	24356	20245	7164	14208	-5384	56.25	15.5
56715	36898	24367	20240	7300	14188	-5304	56.25	15.5
56718	36885	24421	20252	7300	14188	-5304	56.25	15.5
56659	36927	24435	20265	7140	14196	-5336	56.25	15.5
56633	36898	24477	20261	7140	14196	-5336	56.25	15.5
56611	36898	24541	20269	7360	14064	-5472	56.25	15.5
56611	36891	24568	20270	7360	14064	-5472	56.25	15.5
56595	36892	24613	20245	7300	14140	-5328	56.25	15.5
56627	36887	24663	20243	7300	14140	-5328	56.25	15.5
56685	36863	24687	20234	7180	14140	-5428	56.25	15.5
56747	36832	24730	20220	7180	14140	-5428	56.25	15.5
56874	36830	24755	20211	7228	14136	-5252	56.25	15.5
56985	36803	24764	20210	7228	14136	-5252	56.25	15.5
57035	36798	24743	20219	7232	14244	-5368	56.25	15.5
57134	36800	24692	20201	7232	14244	-5368	56.25	15.5
57171	36806	24633	20209	7236	14144	-5252	56.25	15.5
57185	36802	24584	20198	7236	14144	-5252	56.25	15.5
57222	36773	24538	20207	7244	14216	-5516	56.25	15.5
57204	36793	24503	20203	7244	14216	-5516	56.25	15.5
57178	36807	24464	20220	7268	14196	-5588	56.25	15.5
57159	36800	24464	20194	7268	14196	-5588	56.25	15.5
57143	36831	24471	20218	7212	14176	-5356	56.25	15.5
57112	36820	24449	20201	7212	14176	-5356	56.25	15.5
57081	36806	24477	20206	7188	14152	-5384	56.25	15.5
57050	36803	24464	20217	7188	14152	-5384	56.25	15.5
56992	36796	24481	20207	7240	14168	-5516	56.25	15.5
56973	36812	24481	20204	7240	14168	-5516	57.51	55.1
56962	36806	24493	20206	7260	14144	-5364	57.51	55.1
56922	36809	24506	20203	7260	14144	-5364	57.51	55.1
56912	36839	24512	20225	7236	14104	-5356	57.51	55.1
56889	36824	24513	20203	7236	14104	-5356	57.51	55.1
56859	36829	24530	20211	7328	14132	-5492	57.51	55.1
56835	36828	24524	20211	7328	14132	-5492	57.51	55.1
56807	36852	24505	20211	7404	14184	-5332	57.51	55.1
56776	36822	24495	20207	7404	14184	-5332	57.51	55.1
56744	36847	24500	20220	7256	14200	-5352	57.51	55.1
56751	36863	24494	20207	7256	14200	-5352	57.51	55.1
56690	36845	24461	20222	7368	14148	-5396	57.51	55.1
56681	36850	24453	20217	7368	14148	-5396	57.51	55.1
56667	36861	24427	20216	7292	14164	-5380	57.51	55.1
56672	36885	24410	20243	7292	14164	-5380	57.51	55.1
56620	36879	24386	20240	7336	14232	-5376	57.51	55.1
56607	36879	24368	20223	7336	14232	-5376	57.51	55.1
56583	36874	24336	20237	7224	14176	-5388	57.51	55.1
56571	36875	24328	20246	7224	14176	-5388	57.51	55.1
56569	36884	24324	20235	7288	14132	-5428	57.51	55.1
56550	36882	24298	20239	7288	14132	-5428	57.51	55.1
56525	36892	24299	20239	7328	14116	-5348	57.51	55.1
56507	36919	24287	20259	7328	14116	-5348	57.51	55.1
56510	36905	24284	20246	7300	14144	-5324	57.51	55.1
56476	36907	24310	20251	7300	14144	-5324	57.51	55.1
56463	36914	24331	20261	7260	14088	-5520	57.51	55.1
56431	36922	24325	20249	7260	14088	-5520	57.51	55.1
56418	36911	24361	20264	7288	14232	-5288	57.51	55.1
56422	36926	24404	20262	7288	14232	-5288	57.51	55.1
56382	36928	24441	20261	7304	14168	-5432	57.51	55.1
56355	36933	24476	20268	7304	14168	-5432	57.51	55.1
56346	36943	24501	20274	7344	14188	-5240	57.51	55.1
56326	36956	24521	20257	7344	14188	-5240	57.51	55.1
56283	36954	24576	20270	7292	14228	-5388	57.51	55.1
56309	36913	24647	20259	7292	14228	-5388	57.51	55.1
56344	36908	24700	20229	7268	14116	-5304	57.51	55.1
56414	36877	24747	20233	7268	14116	-5304	57.51	55.1
56474	36852	24795	20210	7180	14168	-5352	57.51	55.1
56583	36849	24843	20222	7180	14168	-5352	57.51	55.1
56666	36831	24887	20204	7196	14204	-5364	57.51	55.1
56782	36824	24882	20212	7196	14204	-5364	57.51	55.1
56874	36841	24875	20215	7332	14144	-5348	57.51	55.1
56934	36818	24862	20208	7332	14144	-5348	57.51	55.1
56991	36806	24820	20199	7248	14216	-5336	57.51	55.1
57002	36820	24795	20225	7248	14216	-5336	57.51	55.1
56983	36850	24747	20216	7244	14224	-5404	57.51	55.1
56988	36836	24737	20213	7244	14224	-5404	57.51	55.1
56955	36829	24704	20205	7216	14188	-5412	57.51	55.1
56944	36839	24717	20216	7216	14188	-5412	57.51	55.1
56928	36851	24705	20207	7288	14192	-5276	57.51	55.1
56898	36849	24686	20237	7288	14192	-5276	58.25	57.3
56854	36836	24688	20215	7268	14108	-5412	58.25	57.3
56834	36839	24695	20219	7268	14108	-5412	58.25	57.3
56825	36837	24678	20218	7256	14160	-5376	58.25	57.3
56783	36840	24707	20211	7256	14160	-5376	58.25	57.3
56771	36838	24703	20228	7280	14164	-5336	58.25	57.3
56762	36834	24715	20217	7280	14164	-5336	58.25	57.3
56744	36848	24724	20212	7260	14120	-5424	58.25	57.3
56724	36849	24739	20205	7260	14120	-5424	58.25	57.3
56713	36834	24738	20231	7188	14164	-5556	58.25	57.3
56721	36870	24770	20240	7188	14164	-5556	58.25	57.3
56710	36860	24787	20218	7212	14268	-5288	58.25	57.3
56691	36875	24777	20225	7212	14268	-5288	58.25	57.3
56644	36899	24784	20245	7220	14188	-5264	58.25	57.3
56627	36877	24786	20249	7220	14188	-5264	58.25	57.3
56606	36893	24772	20237	7172	14216	-5408	58.25	57.3
56605	36889	24753	20236	7172	14216	-5408	58.25	57.3
56578	36895	24745	20230	7252	14152	-5348	58.25	57.3
56588	36914	24747	20243	7252	14152	-5348	58.25	57.3
56590	36901	24707	20253	7320	14248	-5296	58.25	57.3
56557	36910	24702	20232	7320	14248	-5296	58.25	57.3
56541	36928	24695	20257	7240	14264	-5520	58.25	57.3
56550	36928	24648	20254	7240	14264	-5520	58.25	57.3
56532	36936	24636	20247	7212	14148	-5376	58.25	57.3
56528	36946	24594	20260	7212	14148	-5376	58.25	57.3
56528	36949	24586	20256	7292	14276	-5604	58.25	57.3
56524	36964	24571	20263	7292	14276	-5604	58.25	57.3
56514	36952	24567	20269	7304	14180	-5288	58.25	57.3
56493	36964	24556	20278	7304	14180	-5288	58.25	57.3
56477	36968	24550	20269	7244	14216	-5412	58.25	57.3
56488	36971	24571	20274	7244	14216	-5412	58.25	57.3
56459	36982	24598	20285	7184	14280	-5456	58.25	57.3
56444	36966	24607	20271	7184	14280	-5456	58.25	57.3
56421	36984	24637	20296	7332	14216	-5328	58.25	57.3
56370	36990	24656	20280	7332	14216	-5328	58.25	57.3
56352	36975	24701	20279	7292	14172	-5432	58.25	57.3
56340	36965	24721	20272	7292	14172	-5432	58.25	57.3
56365	36959	24766	20259	7344	14280	-5484	58.25	57.3
56408	36935	24830	20249	7344	14280	-5484	58.25	57.3
56474	36916	24882	20241	7292	14092	-5436	58.25	57.3
56562	36910	24892	20255	7292	14092	-5436	58.25	57.3
56696	36896	24906	20220	7196	14232	-5324	58.25	57.3
56802	36893	24914	20232	7196	14232	-5324	58.25	57.3
56841	36897	24861	20219	7244	14064	-5396	58.25	57.3
56944	36878	24816	20223	7244	14064	-5396	58.25	57.3
56975	36883	24733	20223	7284	14216	-5332	58.25	57.3
57020	36879	24684	20236	7284	14216	-5332	58.25	57.3
57041	36869	24602	20239	7284	14160	-5396	58.25	57.3
57069	36873	24536	20214	7284	14160	-5396	58.25	57.3
57044	36895	24496	20236	7248	14192	-5516	58.25	57.3
57044	36903	24451	20222	7248	14192	-5516	58.25	72.1
57030	36892	24438	20230	7284	14280	-5404	58.25	72.1
56985	36895	24410	20243	7284	14280	-5404	58.25	72.1
56968	36895	24408	20234	7260	14044	-5568	58.25	72.1
56930	36897	24413	20225	7260	14044	-5568	58.25	72.1
56924	36901	24429	20234	7192	14196	-5412	58.25	72.1
56913	36898	24423	20234	7192	14196	-5412	58.25	72.1
56881	36899	24412	20236	7248	14172	-5264	58.25	72.1
56873	36911	24417	20227	7248	14172	-5264	58.25	72.1
56871	36901	24439	20244	7264	14268	-5336	58.25	72.1
56851	36908	24426	20236	7264	14268	-5336	58.25	72.1
56820	36923	24415	20255	7328	14072	-5640	58.25	72.1
56805	36914	24437	20260	7328	14072	-5640	58.25	72.1
56785	36920	24414	20261	7260	14140	-5360	58.25	72.1
56795	36953	24416	20243	7260	14140	-5360	58.25	72.1
56771	36941	24397	20259	7208	14236	-5428	58.25	72.1
56722	36937	24366	20258	7208	14236	-5428	58.25	72.1
56748	36954	24370	20273	7216	14192	-5308	58.25	72.1
56716	36967	24330	20264	7216	14192	-5308	58.25	72.1
56721	36973	24302	20274	7396	14188	-5312	58.25	72.1
56691	36978	24292	20264	7396	14188	-5312	58.25	72.1
56693	36970	24246	20256	7208	14276	-5440	58.25	72.1
56682	36963	24206	20261	7208	14276	-5440	58.25	72.1
56667	36966	24184	20263	7408	14144	-5448	58.25	72.1
56683	36993	24137	20267	7408	14144	-5448	58.25	72.1
56687	37009	24108	20294	7292	14144	-5380	58.25	72.1
56674	36995	24061	20282	7292	14144	-5380	58.25	72.1
56684	37013	24031	20275	7228	14140	-5380	58.25	72.1
56686	37010	24036	20274	7228	14140	-5380	58.25	72.1
56671	37001	23998	20304	7208	14244	-5432	58.25	72.1
56634	37005	23973	20287	7208	14244	-5432	58.25	72.1
56684	37014	23995	20290	7272	14084	-5404	58.25	72.1
56648	37048	24017	20309	7272	14084	-5404	58.25	72.1
56621	37032	23996	20292	7312	14152	-5456	58.25	72.1
56601	37030	24011	20307	7312	14152	-5456	58.25	72.1
56585	37053	24062	20308	7272	14188	-5416	58.25	72.1
56557	37058	24068	20308	7272	14188	-5416	58.25	72.1
56527	37053	24094	20325	7440	14096	-5360	58.25	72.1
56478	37062	24131	20311	7440	14096	-5360	58.25	72.1
56433	37047	24139	20314	7156	14180	-5396	58.25	72.1
56442	37070	24172	20301	7156	14180	-5396	58.25	72.1
56435	37037	24224	20278	7304	14220	-5388	58.25	72.1
56459	37020	24284	20290	7304	14220	-5388	58.25	72.1
56529	37008	24353	20301	7304	14188	-5332	58.25	72.1
56625	36978	24378	20270	7304	14188	-5332	58.25	72.1
56712	36966	24442	20274	7252	14176	-5528	58.25	72.1
56834	36984	24459	20254	7252	14176	-5528	58.25	72.1
56928	36954	24459	20270	7144	14144	-5536	58.25	72.1
57021	36950	24463	20255	7144	14144	-5536	58.25	72.1
57081	36953	24434	20259	7224	14144	-5384	58.25	72.1
57138	36966	24403	20270	7224	14144	-5384	58.63	76.9
57156	36945	24383	20242	7288	14216	-5356	58.63	76.9
57163	36959	24337	20239	7288	14216	-5356	58.63	76.9
57156	36948	24330	20254	7192	14228	-5488	58.63	76.9
57151	36947	24309	20250	7192	14228	-5488	58.63	76.9
57134	36954	24294	20247	7260	14280	-5340	58.63	76.9
57133	36931	24277	20237	7260	14280	-5340	58.63	76.9
57065	36952	24256	20246	7184	14204	-5328	58.63	76.9
57046	36954	24272	20262	7184	14204	-5328	58.63	76.9
57008	36951	24281	20253	7320	14216	-5260	58.63	76.9
57006	36950	24287	20250	7320	14216	-5260	58.63	76.9
57017	36958	24286	20246	7332	14132	-5296	58.63	76.9
56984	36973	24305	20262	7332	14132	-5296	58.63	76.9
56981	36963	24311	20250	7312	14108	-5412	58.63	76.9
56923	36953	24322	20253	7312	14108	-5412	58.63	76.9
56915	36953	24316	20272	7236	14132	-5344	58.63	76.9
56915	36957	24359	20263	7236	14132	-5344	58.63	76.9
56879	36983	24340	20263	7248	14160	-5432	58.63	76.9
56894	36991	24344	20246	7248	14160	-5432	58.63	76.9
56888	36975	24339	20263	7208	14112	-5328	58.63	76.9
56866	36967	24357	20268	7208	14112	-5328	58.63	76.9
56852	36995	24321	20265	7216	14192	-5504	58.63	76.9
56812	36988	24345	20254	7216	14192	-5504	58.63	76.9
56827	36977	24343	20280	7308	14188	-5376	58.63	76.9
56812	37000	24347	20266	7308	14188	-5376	58.63	76.9
56823	37013	24319	20267	7244	14184	-5408	58.63	76.9
56802	37013	24334	20269	7244	14184	-5408	58.63	76.9
56813	37010	24315	20251	7292	14172	-5328	58.63	76.9
56814	36995	24286	20264	7292	14172	-5328	58.63	76.9
56820	37007	24278	20285	7232	14104	-5428	58.63	76.9
56822	37012	24242	20279	7232	14104	-5428	58.63	76.9
56838	37018	24232	20283	7224	14180	-5392	58.63	76.9
56852	37017	24215	20279	7224	14180	-5392	58.63	76.9
56833	37017	24185	20292	7200	14172	-5376	58.63	76.9
56828	37034	24168	20287	7200	14172	-5376	58.63	76.9
56813	37014	24155	20289	7240	14192	-5440	58.63	76.9
56841	37031	24152	20289	7240	14192	-5440	58.63	76.9
56800	37060	24127	20287	7304	14124	-5420	58.63	76.9
56784	37043	24128	20303	7304	14124	-5420	58.63	76.9
56782	37036	24143	20289	7244	14184	-5376	58.63	76.9
56733	37045	24145	20294	7244	14184	-5376	58.63	76.9
